div,season,date,team_home,team_away,points_home,points_away,goals_home,goals_away
E0,2017,23dec2017,West Ham,Newcastle,0,3,2,3
E0,2017,23dec2017,Everton,Chelsea,1,1,0,0
E0,2017,23dec2017,Burnley,Tottenham,0,3,0,3
E0,2017,23dec2017,Leicester,Man United,1,1,2,2
E0,2017,23dec2017,Stoke,West Brom,3,0,3,1
E0,2017,23dec2017,Southampton,Huddersfield,1,1,1,1
E0,2017,26dec2017,Watford,Leicester,3,0,2,1
E0,2017,26dec2017,Man United,Burnley,1,1,2,2
E0,2017,26dec2017,Bournemouth,West Ham,1,1,3,3
E0,2017,26dec2017,Chelsea,Brighton,3,0,2,0
E0,2017,26dec2017,Liverpool,Swansea,3,0,5,0
E0,2017,26dec2017,West Brom,Everton,1,1,0,0
E0,2017,26dec2017,Huddersfield,Stoke,1,1,1,1
E0,2017,26dec2017,Tottenham,Southampton,3,0,5,2
E0,2017,27dec2017,Newcastle,Man City,0,3,0,1
E0,2017,28dec2017,Crystal Palace,Arsenal,0,3,2,3
E0,2017,30dec2017,Chelsea,Stoke,3,0,5,0
E0,2017,30dec2017,Liverpool,Leicester,3,0,2,1
E0,2017,30dec2017,Watford,Swansea,0,3,1,2
E0,2017,30dec2017,Huddersfield,Burnley,1,1,0,0
E0,2017,30dec2017,Bournemouth,Everton,3,0,2,1
E0,2017,30dec2017,Man United,Southampton,1,1,0,0
E0,2017,30dec2017,Newcastle,Brighton,1,1,0,0
E0,2017,31dec2017,West Brom,Arsenal,1,1,1,1
E0,2017,31dec2017,Crystal Palace,Man City,1,1,0,0
E0,2017,01jan2018,Burnley,Liverpool,0,3,1,2
E0,2017,01jan2018,Stoke,Newcastle,0,3,0,1
E0,2017,01jan2018,Leicester,Huddersfield,3,0,3,0
E0,2017,01jan2018,Everton,Man United,0,3,0,2
E0,2017,01jan2018,Brighton,Bournemouth,1,1,2,2
E0,2017,02jan2018,Southampton,Crystal Palace,0,3,1,2
E0,2017,02jan2018,Swansea,Tottenham,0,3,0,2
E0,2017,02jan2018,West Ham,West Brom,3,0,2,1
E0,2017,02jan2018,Man City,Watford,3,0,3,1
E0,2017,03jan2018,Arsenal,Chelsea,1,1,2,2
E0,2017,04jan2018,Tottenham,West Ham,1,1,1,1
E0,2017,13jan2018,Tottenham,Everton,3,0,4,0
E0,2017,13jan2018,Huddersfield,West Ham,0,3,1,4
E0,2017,13jan2018,Chelsea,Leicester,1,1,0,0
E0,2017,13jan2018,West Brom,Brighton,3,0,2,0
E0,2017,13jan2018,Newcastle,Swansea,1,1,1,1
E0,2017,13jan2018,Crystal Palace,Burnley,3,0,1,0
E0,2017,13jan2018,Watford,Southampton,1,1,2,2
E0,2017,14jan2018,Liverpool,Man City,3,0,4,3
E0,2017,14jan2018,Bournemouth,Arsenal,3,0,2,1
E0,2017,15jan2018,Man United,Stoke,3,0,3,0
E0,2017,20jan2018,Burnley,Man United,0,3,0,1
E0,2017,20jan2018,Stoke,Huddersfield,3,0,2,0
E0,2017,20jan2018,Man City,Newcastle,3,0,3,1
E0,2017,20jan2018,Arsenal,Crystal Palace,3,0,4,1
E0,2017,20jan2018,Brighton,Chelsea,0,3,0,4
E0,2017,20jan2018,Everton,West Brom,1,1,1,1
E0,2017,20jan2018,West Ham,Bournemouth,1,1,1,1
E0,2017,20jan2018,Leicester,Watford,3,0,2,0
E0,2017,21jan2018,Southampton,Tottenham,1,1,1,1
E0,2017,22jan2018,Swansea,Liverpool,3,0,1,0
E0,2017,30jan2018,West Ham,Crystal Palace,1,1,1,1
E0,2017,30jan2018,Swansea,Arsenal,3,0,3,1
E0,2017,30jan2018,Huddersfield,Liverpool,0,3,0,3
E0,2017,31jan2018,Stoke,Watford,1,1,0,0
E0,2017,31jan2018,Man City,West Brom,3,0,3,0
E0,2017,31jan2018,Southampton,Brighton,1,1,1,1
E0,2017,31jan2018,Tottenham,Man United,3,0,2,0
E0,2017,31jan2018,Everton,Leicester,3,0,2,1
E0,2017,31jan2018,Newcastle,Burnley,1,1,1,1
E0,2017,31jan2018,Chelsea,Bournemouth,0,3,0,3
E0,2017,03feb2018,Burnley,Man City,1,1,1,1
E0,2017,03feb2018,Man United,Huddersfield,3,0,2,0
E0,2017,03feb2018,West Brom,Southampton,0,3,2,3
E0,2017,03feb2018,Bournemouth,Stoke,3,0,2,1
E0,2017,03feb2018,Leicester,Swansea,1,1,1,1
E0,2017,03feb2018,Arsenal,Everton,3,0,5,1
E0,2017,03feb2018,Brighton,West Ham,3,0,3,1
E0,2017,04feb2018,Liverpool,Tottenham,1,1,2,2
E0,2017,04feb2018,Crystal Palace,Newcastle,1,1,1,1
E0,2017,05feb2018,Watford,Chelsea,3,0,4,1
E0,2017,10feb2018,Tottenham,Arsenal,3,0,1,0
E0,2017,10feb2018,Stoke,Brighton,1,1,1,1
E0,2017,10feb2018,Swansea,Burnley,3,0,1,0
E0,2017,10feb2018,Man City,Leicester,3,0,5,1
E0,2017,10feb2018,Everton,Crystal Palace,3,0,3,1
E0,2017,10feb2018,West Ham,Watford,3,0,2,0
E0,2017,11feb2018,Southampton,Liverpool,0,3,0,2
E0,2017,11feb2018,Newcastle,Man United,3,0,1,0
E0,2017,11feb2018,Huddersfield,Bournemouth,3,0,4,1
E0,2017,12feb2018,Chelsea,West Brom,3,0,3,0
E0,2017,24feb2018,Bournemouth,Newcastle,1,1,2,2
E0,2017,24feb2018,Liverpool,West Ham,3,0,4,1
E0,2017,24feb2018,West Brom,Huddersfield,0,3,1,2
E0,2017,24feb2018,Watford,Everton,3,0,1,0
E0,2017,24feb2018,Brighton,Swansea,3,0,4,1
E0,2017,24feb2018,Leicester,Stoke,1,1,1,1
E0,2017,24feb2018,Burnley,Southampton,1,1,1,1
E0,2017,25feb2018,Crystal Palace,Tottenham,0,3,0,1
E0,2017,25feb2018,Man United,Chelsea,3,0,2,1
E0,2017,01mar2018,Arsenal,Man City,0,3,0,3
E0,2017,03mar2018,Watford,West Brom,3,0,1,0
E0,2017,03mar2018,Burnley,Everton,3,0,2,1
E0,2017,03mar2018,Southampton,Stoke,1,1,0,0
E0,2017,03mar2018,Tottenham,Huddersfield,3,0,2,0
E0,2017,03mar2018,Leicester,Bournemouth,1,1,1,1
E0,2017,03mar2018,Liverpool,Newcastle,3,0,2,0
E0,2017,03mar2018,Swansea,West Ham,3,0,4,1
E0,2017,04mar2018,Man City,Chelsea,3,0,1,0
E0,2017,04mar2018,Brighton,Arsenal,3,0,2,1
E0,2017,05mar2018,Crystal Palace,Man United,0,3,2,3
E0,2017,10mar2018,Huddersfield,Swansea,1,1,0,0
E0,2017,10mar2018,West Brom,Leicester,0,3,1,4
E0,2017,10mar2018,West Ham,Burnley,0,3,0,3
E0,2017,10mar2018,Everton,Brighton,3,0,2,0
E0,2017,10mar2018,Chelsea,Crystal Palace,3,0,2,1
E0,2017,10mar2018,Man United,Liverpool,3,0,2,1
E0,2017,10mar2018,Newcastle,Southampton,3,0,3,0
E0,2017,11mar2018,Bournemouth,Tottenham,0,3,1,4
E0,2017,11mar2018,Arsenal,Watford,3,0,3,0
E0,2017,12mar2018,Stoke,Man City,0,3,0,2
E0,2017,17mar2018,Stoke,Everton,0,3,1,2
E0,2017,17mar2018,Bournemouth,West Brom,3,0,2,1
E0,2017,17mar2018,Liverpool,Watford,3,0,5,0
E0,2017,17mar2018,Huddersfield,Crystal Palace,0,3,0,2
E0,2017,31mar2018,West Brom,Burnley,0,3,1,2
E0,2017,31mar2018,Everton,Man City,0,3,1,3
E0,2017,31mar2018,Crystal Palace,Liverpool,0,3,1,2
E0,2017,31mar2018,Man United,Swansea,3,0,2,0
E0,2017,31mar2018,West Ham,Southampton,3,0,3,0
E0,2017,31mar2018,Watford,Bournemouth,1,1,2,2
E0,2017,31mar2018,Newcastle,Huddersfield,3,0,1,0
E0,2017,31mar2018,Brighton,Leicester,0,3,0,2
E0,2017,01apr2018,Arsenal,Stoke,3,0,3,0
E0,2017,01apr2018,Chelsea,Tottenham,0,3,1,3
E0,2017,07apr2018,Man City,Man United,0,3,2,3
E0,2017,07apr2018,Stoke,Tottenham,0,3,1,2
E0,2017,07apr2018,Leicester,Newcastle,0,3,1,2
E0,2017,07apr2018,Brighton,Huddersfield,1,1,1,1
E0,2017,07apr2018,Watford,Burnley,0,3,1,2
E0,2017,07apr2018,West Brom,Swansea,1,1,1,1
E0,2017,07apr2018,Bournemouth,Crystal Palace,1,1,2,2
E0,2017,07apr2018,Everton,Liverpool,1,1,0,0
E0,2017,08apr2018,Chelsea,West Ham,1,1,1,1
E0,2017,08apr2018,Arsenal,Southampton,3,0,3,2
E0,2017,14apr2018,Liverpool,Bournemouth,3,0,3,0
E0,2017,14apr2018,Huddersfield,Watford,3,0,1,0
E0,2017,14apr2018,Southampton,Chelsea,0,3,2,3
E0,2017,14apr2018,Burnley,Leicester,3,0,2,1
E0,2017,14apr2018,Tottenham,Man City,0,3,1,3
E0,2017,14apr2018,Crystal Palace,Brighton,3,0,3,2
E0,2017,14apr2018,Swansea,Everton,1,1,1,1
E0,2017,15apr2018,Man United,West Brom,0,3,0,1
E0,2017,15apr2018,Newcastle,Arsenal,3,0,2,1
E0,2017,16apr2018,West Ham,Stoke,1,1,1,1
E0,2017,17apr2018,Brighton,Tottenham,1,1,1,1
E0,2017,18apr2018,Bournemouth,Man United,0,3,0,2
E0,2017,19apr2018,Burnley,Chelsea,0,3,1,2
E0,2017,19apr2018,Leicester,Southampton,1,1,0,0
E0,2017,21apr2018,Watford,Crystal Palace,1,1,0,0
E0,2017,21apr2018,West Brom,Liverpool,1,1,2,2
E0,2017,22apr2018,Stoke,Burnley,1,1,1,1
E0,2017,22apr2018,Arsenal,West Ham,3,0,4,1
E0,2017,22apr2018,Man City,Swansea,3,0,5,0
E0,2017,23apr2018,Everton,Newcastle,3,0,1,0
E0,2017,28apr2018,Liverpool,Stoke,1,1,0,0
E0,2017,28apr2018,Burnley,Brighton,1,1,0,0
E0,2017,28apr2018,Swansea,Chelsea,0,3,0,1
E0,2017,28apr2018,Newcastle,West Brom,0,3,0,1
E0,2017,28apr2018,Huddersfield,Everton,0,3,0,2
E0,2017,28apr2018,Crystal Palace,Leicester,3,0,5,0
E0,2017,28apr2018,Southampton,Bournemouth,3,0,2,1
E0,2017,29apr2018,Man United,Arsenal,3,0,2,1
E0,2017,29apr2018,West Ham,Man City,0,3,1,4
E0,2017,30apr2018,Tottenham,Watford,3,0,2,0
E0,2017,04may2018,Brighton,Man United,3,0,1,0
E0,2017,05may2018,West Brom,Tottenham,3,0,1,0
E0,2017,05may2018,Stoke,Crystal Palace,0,3,1,2
E0,2017,05may2018,Watford,Newcastle,3,0,2,1
E0,2017,05may2018,Bournemouth,Swansea,3,0,1,0
E0,2017,05may2018,Everton,Southampton,1,1,1,1
E0,2017,05may2018,Leicester,West Ham,0,3,0,2
E0,2017,06may2018,Chelsea,Liverpool,3,0,1,0
E0,2017,06may2018,Man City,Huddersfield,1,1,0,0
E0,2017,06may2018,Arsenal,Burnley,3,0,5,0
E0,2017,08may2018,Swansea,Southampton,0,3,0,1
E0,2017,09may2018,Man City,Brighton,3,0,3,1
E0,2017,09may2018,Tottenham,Newcastle,3,0,1,0
E0,2017,09may2018,Chelsea,Huddersfield,1,1,1,1
E0,2017,09may2018,Leicester,Arsenal,3,0,3,1
E0,2017,10may2018,West Ham,Man United,1,1,0,0
E0,2017,13may2018,Newcastle,Chelsea,3,0,3,0
E0,2017,13may2018,Southampton,Man City,0,3,0,1
E0,2017,13may2018,Tottenham,Leicester,3,0,5,4
E0,2017,13may2018,Crystal Palace,West Brom,3,0,2,0
E0,2017,13may2018,West Ham,Everton,3,0,3,1
E0,2017,13may2018,Huddersfield,Arsenal,0,3,0,1
E0,2017,13may2018,Man United,Watford,3,0,1,0
E0,2017,13may2018,Swansea,Stoke,0,3,1,2
E0,2017,13may2018,Burnley,Bournemouth,0,3,1,2
E0,2017,13may2018,Liverpool,Brighton,3,0,4,0
E0,2018,10aug2018,Man United,Leicester,3,0,2,1
E0,2018,11aug2018,Wolves,Everton,1,1,2,2
E0,2018,11aug2018,Huddersfield,Chelsea,0,3,0,3
E0,2018,11aug2018,Fulham,Crystal Palace,0,3,0,2
E0,2018,11aug2018,Newcastle,Tottenham,0,3,1,2
E0,2018,11aug2018,Bournemouth,Cardiff,3,0,2,0
E0,2018,11aug2018,Watford,Brighton,3,0,2,0
E0,2018,12aug2018,Liverpool,West Ham,3,0,4,0
E0,2018,12aug2018,Southampton,Burnley,1,1,0,0
E0,2018,12aug2018,Arsenal,Man City,0,3,0,2
E0,2018,18aug2018,West Ham,Bournemouth,0,3,1,2
E0,2018,18aug2018,Chelsea,Arsenal,3,0,3,2
E0,2018,18aug2018,Cardiff,Newcastle,1,1,0,0
E0,2018,18aug2018,Everton,Southampton,3,0,2,1
E0,2018,18aug2018,Tottenham,Fulham,3,0,3,1
E0,2018,18aug2018,Leicester,Wolves,3,0,2,0
E0,2018,19aug2018,Man City,Huddersfield,3,0,6,1
E0,2018,19aug2018,Burnley,Watford,0,3,1,3
E0,2018,19aug2018,Brighton,Man United,3,0,3,2
E0,2018,20aug2018,Crystal Palace,Liverpool,0,3,0,2
E0,2018,25aug2018,Arsenal,West Ham,3,0,3,1
E0,2018,25aug2018,Wolves,Man City,1,1,1,1
E0,2018,25aug2018,Liverpool,Brighton,3,0,1,0
E0,2018,25aug2018,Bournemouth,Everton,1,1,2,2
E0,2018,25aug2018,Southampton,Leicester,0,3,1,2
E0,2018,25aug2018,Huddersfield,Cardiff,1,1,0,0
E0,2018,26aug2018,Watford,Crystal Palace,3,0,2,1
E0,2018,26aug2018,Newcastle,Chelsea,0,3,1,2
E0,2018,26aug2018,Fulham,Burnley,3,0,4,2
E0,2018,27aug2018,Man United,Tottenham,0,3,0,3
E0,2018,01sep2018,West Ham,Wolves,0,3,0,1
E0,2018,01sep2018,Brighton,Fulham,1,1,2,2
E0,2018,01sep2018,Everton,Huddersfield,1,1,1,1
E0,2018,01sep2018,Leicester,Liverpool,0,3,1,2
E0,2018,01sep2018,Chelsea,Bournemouth,3,0,2,0
E0,2018,01sep2018,Crystal Palace,Southampton,0,3,0,2
E0,2018,01sep2018,Man City,Newcastle,3,0,2,1
E0,2018,02sep2018,Cardiff,Arsenal,0,3,2,3
E0,2018,02sep2018,Watford,Tottenham,3,0,2,1
E0,2018,02sep2018,Burnley,Man United,0,3,0,2
E0,2018,15sep2018,Chelsea,Cardiff,3,0,4,1
E0,2018,15sep2018,Huddersfield,Crystal Palace,0,3,0,1
E0,2018,15sep2018,Tottenham,Liverpool,0,3,1,2
E0,2018,15sep2018,Bournemouth,Leicester,3,0,4,2
E0,2018,15sep2018,Newcastle,Arsenal,0,3,1,2
E0,2018,15sep2018,Man City,Fulham,3,0,3,0
E0,2018,15sep2018,Watford,Man United,0,3,1,2
E0,2018,16sep2018,Everton,West Ham,0,3,1,3
E0,2018,16sep2018,Wolves,Burnley,3,0,1,0
E0,2018,17sep2018,Southampton,Brighton,1,1,2,2
E0,2018,22sep2018,Burnley,Bournemouth,3,0,4,0
E0,2018,22sep2018,Brighton,Tottenham,0,3,1,2
E0,2018,22sep2018,Leicester,Huddersfield,3,0,3,1
E0,2018,22sep2018,Crystal Palace,Newcastle,1,1,0,0
E0,2018,22sep2018,Man United,Wolves,1,1,1,1
E0,2018,22sep2018,Fulham,Watford,1,1,1,1
E0,2018,22sep2018,Cardiff,Man City,0,3,0,5
E0,2018,22sep2018,Liverpool,Southampton,3,0,3,0
E0,2018,23sep2018,West Ham,Chelsea,1,1,0,0
E0,2018,23sep2018,Arsenal,Everton,3,0,2,0
E0,2018,29sep2018,Chelsea,Liverpool,1,1,1,1
E0,2018,29sep2018,Huddersfield,Tottenham,0,3,0,2
E0,2018,29sep2018,Wolves,Southampton,3,0,2,0
E0,2018,29sep2018,Arsenal,Watford,3,0,2,0
E0,2018,29sep2018,Everton,Fulham,3,0,3,0
E0,2018,29sep2018,West Ham,Man United,3,0,3,1
E0,2018,29sep2018,Man City,Brighton,3,0,2,0
E0,2018,29sep2018,Newcastle,Leicester,0,3,0,2
E0,2018,30sep2018,Cardiff,Burnley,0,3,1,2
E0,2018,01oct2018,Bournemouth,Crystal Palace,3,0,2,1
E0,2018,05oct2018,Brighton,West Ham,3,0,1,0
E0,2018,06oct2018,Burnley,Huddersfield,1,1,1,1
E0,2018,06oct2018,Leicester,Everton,0,3,1,2
E0,2018,06oct2018,Man United,Newcastle,3,0,3,2
E0,2018,06oct2018,Crystal Palace,Wolves,0,3,0,1
E0,2018,06oct2018,Tottenham,Cardiff,3,0,1,0
E0,2018,06oct2018,Watford,Bournemouth,0,3,0,4
E0,2018,07oct2018,Liverpool,Man City,1,1,0,0
E0,2018,07oct2018,Fulham,Arsenal,0,3,1,5
E0,2018,07oct2018,Southampton,Chelsea,0,3,0,3
E0,2018,20oct2018,Wolves,Watford,0,3,0,2
E0,2018,20oct2018,Bournemouth,Southampton,1,1,0,0
E0,2018,20oct2018,Chelsea,Man United,1,1,2,2
E0,2018,20oct2018,Newcastle,Brighton,0,3,0,1
E0,2018,20oct2018,Man City,Burnley,3,0,5,0
E0,2018,20oct2018,West Ham,Tottenham,0,3,0,1
E0,2018,20oct2018,Cardiff,Fulham,3,0,4,2
E0,2018,20oct2018,Huddersfield,Liverpool,0,3,0,1
E0,2018,21oct2018,Everton,Crystal Palace,3,0,2,0
E0,2018,22oct2018,Arsenal,Leicester,3,0,3,1
E0,2018,27oct2018,Watford,Huddersfield,3,0,3,0
E0,2018,27oct2018,Brighton,Wolves,3,0,1,0
E0,2018,27oct2018,Southampton,Newcastle,1,1,0,0
E0,2018,27oct2018,Fulham,Bournemouth,0,3,0,3
E0,2018,27oct2018,Liverpool,Cardiff,3,0,4,1
E0,2018,27oct2018,Leicester,West Ham,1,1,1,1
E0,2018,28oct2018,Man United,Everton,3,0,2,1
E0,2018,28oct2018,Crystal Palace,Arsenal,1,1,2,2
E0,2018,28oct2018,Burnley,Chelsea,0,3,0,4
E0,2018,29oct2018,Tottenham,Man City,0,3,0,1
E0,2018,03nov2018,Bournemouth,Man United,0,3,1,2
E0,2018,03nov2018,Cardiff,Leicester,0,3,0,1
E0,2018,03nov2018,West Ham,Burnley,3,0,4,2
E0,2018,03nov2018,Newcastle,Watford,3,0,1,0
E0,2018,03nov2018,Wolves,Tottenham,0,3,2,3
E0,2018,03nov2018,Everton,Brighton,3,0,3,1
E0,2018,03nov2018,Arsenal,Liverpool,1,1,1,1
E0,2018,04nov2018,Chelsea,Crystal Palace,3,0,3,1
E0,2018,04nov2018,Man City,Southampton,3,0,6,1
E0,2018,05nov2018,Huddersfield,Fulham,3,0,1,0
E0,2018,10nov2018,Leicester,Burnley,1,1,0,0
E0,2018,10nov2018,Newcastle,Bournemouth,3,0,2,1
E0,2018,10nov2018,Cardiff,Brighton,3,0,2,1
E0,2018,10nov2018,Crystal Palace,Tottenham,0,3,0,1
E0,2018,10nov2018,Huddersfield,West Ham,1,1,1,1
E0,2018,10nov2018,Southampton,Watford,1,1,1,1
E0,2018,11nov2018,Chelsea,Everton,1,1,0,0
E0,2018,11nov2018,Arsenal,Wolves,1,1,1,1
E0,2018,11nov2018,Liverpool,Fulham,3,0,2,0
E0,2018,11nov2018,Man City,Man United,3,0,3,1
E0,2018,24nov2018,Man United,Crystal Palace,1,1,0,0
E0,2018,24nov2018,West Ham,Man City,0,3,0,4
E0,2018,24nov2018,Everton,Cardiff,3,0,1,0
E0,2018,24nov2018,Brighton,Leicester,1,1,1,1
E0,2018,24nov2018,Tottenham,Chelsea,3,0,3,1
E0,2018,24nov2018,Watford,Liverpool,0,3,0,3
E0,2018,24nov2018,Fulham,Southampton,3,0,3,2
E0,2018,25nov2018,Bournemouth,Arsenal,0,3,1,2
E0,2018,25nov2018,Wolves,Huddersfield,0,3,0,2
E0,2018,26nov2018,Burnley,Newcastle,0,3,1,2
E0,2018,30nov2018,Cardiff,Wolves,3,0,2,1
E0,2018,01dec2018,Huddersfield,Brighton,0,3,1,2
E0,2018,01dec2018,Man City,Bournemouth,3,0,3,1
E0,2018,01dec2018,Newcastle,West Ham,0,3,0,3
E0,2018,01dec2018,Southampton,Man United,1,1,2,2
E0,2018,01dec2018,Crystal Palace,Burnley,3,0,2,0
E0,2018,01dec2018,Leicester,Watford,3,0,2,0
E0,2018,02dec2018,Chelsea,Fulham,3,0,2,0
E0,2018,02dec2018,Liverpool,Everton,3,0,1,0
E0,2018,02dec2018,Arsenal,Tottenham,3,0,4,2
E0,2018,04dec2018,Bournemouth,Huddersfield,3,0,2,1
E0,2018,04dec2018,Brighton,Crystal Palace,3,0,3,1
E0,2018,04dec2018,Watford,Man City,0,3,1,2
E0,2018,04dec2018,West Ham,Cardiff,3,0,3,1
E0,2018,05dec2018,Man United,Arsenal,1,1,2,2
E0,2018,05dec2018,Wolves,Chelsea,3,0,2,1
E0,2018,05dec2018,Fulham,Leicester,1,1,1,1
E0,2018,05dec2018,Everton,Newcastle,1,1,1,1
E0,2018,05dec2018,Burnley,Liverpool,0,3,1,3
E0,2018,05dec2018,Tottenham,Southampton,3,0,3,1
E0,2018,08dec2018,Arsenal,Huddersfield,3,0,1,0
E0,2018,08dec2018,Cardiff,Southampton,3,0,1,0
E0,2018,08dec2018,Bournemouth,Liverpool,0,3,0,4
E0,2018,08dec2018,Man United,Fulham,3,0,4,1
E0,2018,08dec2018,Leicester,Tottenham,0,3,0,2
E0,2018,08dec2018,Chelsea,Man City,3,0,2,0
E0,2018,08dec2018,Burnley,Brighton,3,0,1,0
E0,2018,08dec2018,West Ham,Crystal Palace,3,0,3,2
E0,2018,09dec2018,Newcastle,Wolves,0,3,1,2
E0,2018,10dec2018,Everton,Watford,1,1,2,2
E0,2018,15dec2018,Tottenham,Burnley,3,0,1,0
E0,2018,15dec2018,Huddersfield,Newcastle,0,3,0,1
E0,2018,15dec2018,Wolves,Bournemouth,3,0,2,0
E0,2018,15dec2018,Watford,Cardiff,3,0,3,2
E0,2018,15dec2018,Crystal Palace,Leicester,3,0,1,0
E0,2018,15dec2018,Man City,Everton,3,0,3,1
E0,2018,15dec2018,Fulham,West Ham,0,3,0,2
E0,2018,16dec2018,Liverpool,Man United,3,0,3,1
E0,2018,16dec2018,Southampton,Arsenal,3,0,3,2
E0,2018,16dec2018,Brighton,Chelsea,0,3,1,2
E0,2018,21dec2018,Wolves,Liverpool,0,3,0,2
E0,2018,22dec2018,Cardiff,Man United,0,3,1,5
E0,2018,22dec2018,Newcastle,Fulham,1,1,0,0
E0,2018,22dec2018,Man City,Crystal Palace,0,3,2,3
E0,2018,22dec2018,Huddersfield,Southampton,0,3,1,3
E0,2018,22dec2018,Bournemouth,Brighton,3,0,2,0
E0,2018,22dec2018,Chelsea,Leicester,0,3,0,1
E0,2018,22dec2018,West Ham,Watford,0,3,0,2
E0,2018,22dec2018,Arsenal,Burnley,3,0,3,1
E0,2018,23dec2018,Everton,Tottenham,0,3,2,6
E0,2018,26dec2018,Brighton,Arsenal,1,1,1,1
E0,2018,26dec2018,Leicester,Man City,3,0,2,1
E0,2018,26dec2018,Watford,Chelsea,0,3,1,2
E0,2018,26dec2018,Man United,Huddersfield,3,0,3,1
E0,2018,26dec2018,Crystal Palace,Cardiff,1,1,0,0
E0,2018,26dec2018,Tottenham,Bournemouth,3,0,5,0
E0,2018,26dec2018,Fulham,Wolves,1,1,1,1
E0,2018,26dec2018,Liverpool,Newcastle,3,0,4,0
E0,2018,26dec2018,Burnley,Everton,0,3,1,5
E0,2018,27dec2018,Southampton,West Ham,0,3,1,2
E0,2018,29dec2018,Fulham,Huddersfield,3,0,1,0
E0,2018,29dec2018,Liverpool,Arsenal,3,0,5,1
E0,2018,29dec2018,Watford,Newcastle,1,1,1,1
E0,2018,29dec2018,Brighton,Everton,3,0,1,0
E0,2018,29dec2018,Leicester,Cardiff,0,3,0,1
E0,2018,29dec2018,Tottenham,Wolves,0,3,1,3
E0,2018,30dec2018,Man United,Bournemouth,3,0,4,1
E0,2018,30dec2018,Crystal Palace,Chelsea,0,3,0,1
E0,2018,30dec2018,Burnley,West Ham,3,0,2,0
E0,2018,30dec2018,Southampton,Man City,0,3,1,3
E0,2018,01jan2019,Arsenal,Fulham,3,0,4,1
E0,2018,01jan2019,Everton,Leicester,0,3,0,1
E0,2018,01jan2019,Cardiff,Tottenham,0,3,0,3
E0,2018,02jan2019,Wolves,Crystal Palace,0,3,0,2
E0,2018,02jan2019,Chelsea,Southampton,1,1,0,0
E0,2018,02jan2019,Huddersfield,Burnley,0,3,1,2
E0,2018,02jan2019,Newcastle,Man United,0,3,0,2
E0,2018,02jan2019,Bournemouth,Watford,1,1,3,3
E0,2018,02jan2019,West Ham,Brighton,1,1,2,2
E0,2018,03jan2019,Man City,Liverpool,3,0,2,1
E0,2018,12jan2019,Brighton,Liverpool,0,3,0,1
E0,2018,12jan2019,Burnley,Fulham,3,0,2,1
E0,2018,12jan2019,Crystal Palace,Watford,0,3,1,2
E0,2018,12jan2019,Cardiff,Huddersfield,1,1,0,0
E0,2018,12jan2019,Leicester,Southampton,0,3,1,2
E0,2018,12jan2019,Chelsea,Newcastle,3,0,2,1
E0,2018,12jan2019,West Ham,Arsenal,3,0,1,0
E0,2018,13jan2019,Everton,Bournemouth,3,0,2,0
E0,2018,13jan2019,Tottenham,Man United,0,3,0,1
E0,2018,14jan2019,Man City,Wolves,3,0,3,0
E0,2018,19jan2019,Wolves,Leicester,3,0,4,3
E0,2018,19jan2019,Liverpool,Crystal Palace,3,0,4,3
E0,2018,19jan2019,Man United,Brighton,3,0,2,1
E0,2018,19jan2019,Arsenal,Chelsea,3,0,2,0
E0,2018,19jan2019,Newcastle,Cardiff,3,0,3,0
E0,2018,19jan2019,Watford,Burnley,1,1,0,0
E0,2018,19jan2019,Southampton,Everton,3,0,2,1
E0,2018,19jan2019,Bournemouth,West Ham,3,0,2,0
E0,2018,20jan2019,Huddersfield,Man City,0,3,0,3
E0,2018,20jan2019,Fulham,Tottenham,0,3,1,2
E0,2018,29jan2019,Wolves,West Ham,3,0,3,0
E0,2018,29jan2019,Newcastle,Man City,3,0,2,1
E0,2018,29jan2019,Huddersfield,Everton,0,3,0,1
E0,2018,29jan2019,Man United,Burnley,1,1,2,2
E0,2018,29jan2019,Fulham,Brighton,3,0,4,2
E0,2018,29jan2019,Arsenal,Cardiff,3,0,2,1
E0,2018,30jan2019,Liverpool,Leicester,1,1,1,1
E0,2018,30jan2019,Southampton,Crystal Palace,1,1,1,1
E0,2018,30jan2019,Tottenham,Watford,3,0,2,1
E0,2018,30jan2019,Bournemouth,Chelsea,3,0,4,0
E0,2018,02feb2019,Everton,Wolves,0,3,1,3
E0,2018,02feb2019,Burnley,Southampton,1,1,1,1
E0,2018,02feb2019,Tottenham,Newcastle,3,0,1,0
E0,2018,02feb2019,Crystal Palace,Fulham,3,0,2,0
E0,2018,02feb2019,Brighton,Watford,1,1,0,0
E0,2018,02feb2019,Chelsea,Huddersfield,3,0,5,0
E0,2018,02feb2019,Cardiff,Bournemouth,3,0,2,0
E0,2018,03feb2019,Leicester,Man United,0,3,0,1
E0,2018,03feb2019,Man City,Arsenal,3,0,3,1
E0,2018,04feb2019,West Ham,Liverpool,1,1,1,1
E0,2018,06feb2019,Everton,Man City,0,3,0,2
E0,2018,09feb2019,Crystal Palace,West Ham,1,1,1,1
E0,2018,09feb2019,Huddersfield,Arsenal,0,3,1,2
E0,2018,09feb2019,Watford,Everton,3,0,1,0
E0,2018,09feb2019,Brighton,Burnley,0,3,1,3
E0,2018,09feb2019,Liverpool,Bournemouth,3,0,3,0
E0,2018,09feb2019,Southampton,Cardiff,0,3,1,2
